expense_id,expense_date,exp_cat_id,amount,description
422,2025-11-17,10,959741.06,Taxes expense generate 24/365 mindshare
423,2025-01-17,11,64240.74,Logistics expense streamline extensible mindshare
424,2025-02-19,6,21118.29,Travel expense cultivate open-source paradigms
425,2024-10-29,3,45876.13,Maintenance expense aggregate next-generation e-markets
426,2025-03-21,14,11271.71,Events expense monetize ubiquitous vortals
427,2024-04-27,12,142427.83,R&D expense mesh interactive markets
428,2026-02-12,2,32038.18,Utilities expense brand user-centric infrastructures
429,2025-02-01,8,1791169.72,Payroll expense disintermediate e-business architectures
430,2025-04-30,8,772049.79,Payroll expense engage holistic web-readiness
431,2024-02-18,9,16423.59,Insurance expense exploit visionary action-items
432,2024-06-23,12,391307.28,R&D expense disintermediate cutting-edge applications
433,2025-05-12,11,9949.85,Logistics expense implement strategic web services
434,2025-06-01,7,6530.88,Office Supplies expense embrace sticky vortals
435,2026-01-28,8,513909.91,Payroll expense extend 24/365 users
436,2024-07-06,1,82329.52,Rent expense productize 24/7 infrastructures
437,2025-04-07,12,60935.22,R&D expense brand global relationships
438,2024-09-02,12,252292.84,R&D expense seize compelling channels
439,2024-03-18,14,99921.2,Events expense synthesize out-of-the-box infrastructures
440,2024-11-08,3,6575.61,Maintenance expense syndicate innovative methodologies
441,2024-12-03,6,24939.29,Travel expense morph best-of-breed channels
442,2024-07-07,4,144313.05,Marketing expense matrix 24/365 e-business
443,2025-03-02,2,4858.45,Utilities expense iterate cross-media architectures
444,2025-05-23,8,762310.43,Payroll expense expedite bleeding-edge web-readiness
445,2025-05-02,6,10760.54,Travel expense matrix bricks-and-clicks experiences
446,2024-04-26,13,7091.19,Training expense embrace ubiquitous paradigms
447,2024-12-13,8,1135050.67,Payroll expense disintermediate cutting-edge web-readiness
448,2025-12-01,6,31402.9,Travel expense aggregate interactive deliverables
449,2025-07-16,6,43668.74,Travel expense implement next-generation e-markets
450,2024-07-23,4,19269.68,Marketing expense synergize extensible interfaces
451,2024-09-07,7,9787.13,Office Supplies expense envisioneer killer infrastructures
452,2024-09-08,15,1284.22,Miscellaneous expense orchestrate 24/7 relationships
453,2024-02-06,4,285518.85,Marketing expense redefine leading-edge mindshare
454,2025-08-13,11,41875.64,Logistics expense integrate sticky markets
455,2025-04-18,14,27862.05,Events expense streamline revolutionary web-readiness
456,2026-01-22,5,20566.51,Software expense incentivize end-to-end e-markets
457,2024-04-14,9,162341.67,Insurance expense disintermediate rich e-business
458,2025-07-12,9,16177.71,Insurance expense target B2B convergence
459,2025-03-01,7,7427.65,Office Supplies expense whiteboard scalable action-items
460,2024-03-08,15,8712.8,Miscellaneous expense monetize revolutionary eyeballs
461,2024-09-14,9,75059.19,Insurance expense transition out-of-the-box technologies
462,2024-05-19,10,646609.91,Taxes expense scale back-end applications
463,2025-03-08,14,184125.54,Events expense productize visionary technologies
464,2026-01-15,14,78561.5,Events expense expedite value-added web services
465,2024-11-18,9,47879.63,Insurance expense integrate 24/365 web-readiness
466,2025-04-18,4,244386.1,Marketing expense mesh robust networks
467,2024-03-06,6,18686.67,Travel expense utilize back-end infrastructures
468,2025-06-01,12,197414.18,R&D expense unleash magnetic users
469,2025-07-14,6,25805.52,Travel expense revolutionize leading-edge eyeballs
470,2024-05-12,11,22690.24,Logistics expense morph turn-key schemas
471,2024-10-03,14,20772.9,Events expense syndicate open-source e-tailers
472,2024-02-21,14,169080.9,Events expense innovate granular infrastructures
473,2024-01-25,7,2486.45,Office Supplies expense re-intermediate 24/7 technologies
474,2024-05-28,5,73617.1,Software expense evolve killer action-items
475,2025-11-17,15,3233.23,Miscellaneous expense orchestrate plug-and-play users
476,2024-06-29,15,6554.99,Miscellaneous expense scale impactful networks
477,2024-11-18,10,314708.85,Taxes expense re-contextualize wireless technologies
478,2025-04-27,15,6593.04,Miscellaneous expense strategize holistic interfaces
479,2025-08-08,12,112051.44,R&D expense engineer next-generation e-commerce
480,2024-11-08,8,1575386.25,Payroll expense extend magnetic systems
481,2025-04-28,10,672277.35,Taxes expense re-intermediate 24/365 e-services
482,2025-12-11,11,78338.07,Logistics expense enable user-centric vortals
483,2025-09-02,10,452384.76,Taxes expense disintermediate transparent networks
484,2025-06-03,5,33094.01,Software expense utilize bleeding-edge channels
485,2024-02-23,2,17664.7,Utilities expense revolutionize cutting-edge e-services
486,2024-12-25,7,1295.96,Office Supplies expense matrix frictionless relationships
487,2025-06-12,15,7828.19,Miscellaneous expense target extensible mindshare
488,2025-04-08,14,190926.78,Events expense matrix bricks-and-clicks e-markets
489,2024-05-12,5,62708.44,Software expense optimize ubiquitous experiences
490,2025-10-18,8,737050.83,Payroll expense incentivize plug-and-play eyeballs
491,2024-04-11,2,12868.16,Utilities expense innovate enterprise content
492,2024-11-04,11,35431.1,Logistics expense matrix mission-critical synergies
493,2024-04-04,5,49841.39,Software expense strategize innovative niches
494,2024-12-30,7,233.17,Office Supplies expense expedite proactive e-business
495,2025-03-15,13,9882.11,Training expense synergize collaborative networks
496,2024-01-31,4,44779.43,Marketing expense envisioneer global eyeballs
497,2025-07-15,7,2892.08,Office Supplies expense utilize leading-edge eyeballs
498,2025-06-19,15,6133.57,Miscellaneous expense deliver distributed partnerships
499,2024-01-07,8,1528673.43,Payroll expense scale back-end web-readiness
500,2025-06-04,8,691839.25,Payroll expense morph transparent deliverables
501,2024-12-09,14,47779.76,Events expense embrace wireless vortals
502,2025-03-02,4,257448.57,Marketing expense expedite intuitive e-tailers
503,2025-06-08,13,7432.66,Training expense brand B2C supply-chains
504,2025-05-16,14,158063.87,Events expense benchmark integrated e-business
505,2024-03-21,13,6065.74,Training expense engage vertical experiences
506,2025-08-31,14,175092.61,Events expense morph compelling communities
507,2025-09-03,9,141298.77,Insurance expense aggregate ubiquitous e-business
508,2024-09-13,5,34595.31,Software expense repurpose B2C portals
509,2025-07-16,2,19234.35,Utilities expense generate robust info-mediaries
510,2025-10-22,11,67619.59,Logistics expense architect extensible markets
511,2024-07-02,6,7815.33,Travel expense embrace global metrics
512,2024-02-22,2,30565.58,Utilities expense re-contextualize 24/365 niches
513,2024-06-09,12,148722.9,R&D expense productize synergistic e-markets
514,2024-12-05,2,28465.75,Utilities expense target visionary solutions
515,2025-10-07,12,241452.78,R&D expense morph cutting-edge mindshare
516,2024-04-30,12,142818.48,R&D expense harness e-business infrastructures
517,2025-01-09,14,46682.41,Events expense matrix bleeding-edge content
518,2025-01-02,13,5790.21,Training expense seize bleeding-edge bandwidth
519,2024-03-04,4,438369.92,Marketing expense target user-centric e-commerce
520,2025-12-28,10,850918.38,Taxes expense re-intermediate customized experiences
521,2024-03-14,5,49453.85,Software expense exploit proactive ROI
522,2024-12-27,2,10903.01,Utilities expense evolve 24/365 e-commerce
523,2024-06-05,15,787.09,Miscellaneous expense unleash dynamic solutions
524,2025-07-03,8,1413453.64,Payroll expense enhance end-to-end supply-chains
525,2024-12-07,10,264297.83,Taxes expense deploy granular functionalities
526,2025-02-02,3,5140.02,Maintenance expense envisioneer world-class functionalities
527,2026-01-12,10,684302.53,Taxes expense re-contextualize virtual networks
528,2025-11-01,7,876.38,Office Supplies expense seize mission-critical web services
529,2025-12-17,8,605436.96,Payroll expense generate wireless methodologies
530,2024-07-16,8,1896285.69,Payroll expense morph web-enabled content
531,2025-08-05,15,3305.32,Miscellaneous expense productize real-time models
532,2024-02-16,2,36981.59,Utilities expense extend value-added web-readiness
533,2025-02-21,9,191850.75,Insurance expense morph value-added niches
534,2025-10-27,4,414596.98,Marketing expense engineer vertical portals
535,2026-01-04,3,10971.72,Maintenance expense streamline customized web-readiness
536,2025-03-09,1,395306.45,Rent expense scale world-class info-mediaries
537,2024-04-18,15,9835.79,Miscellaneous expense utilize dynamic applications
538,2024-07-25,11,80343.16,Logistics expense exploit one-to-one info-mediaries
539,2024-02-22,1,210890.4,Rent expense harness wireless solutions
540,2024-09-30,7,5935.52,Office Supplies expense embrace intuitive synergies
541,2024-10-05,12,216962.26,R&D expense empower one-to-one functionalities
542,2024-04-13,12,245839.36,R&D expense re-contextualize strategic ROI
543,2024-12-12,9,189896.8,Insurance expense benchmark interactive technologies
544,2024-02-09,8,1179012.91,Payroll expense monetize e-business schemas
545,2024-03-19,3,30941.63,Maintenance expense iterate bricks-and-clicks niches
546,2025-12-26,7,1359.46,Office Supplies expense generate web-enabled platforms
547,2025-06-03,12,117997.27,R&D expense whiteboard back-end technologies
548,2025-01-16,10,722545.87,Taxes expense extend granular technologies
549,2025-07-25,2,14635.84,Utilities expense streamline B2B technologies
550,2026-02-13,8,1767227.64,Payroll expense iterate clicks-and-mortar networks
551,2024-07-10,6,31915.28,Travel expense incentivize revolutionary platforms
552,2024-08-23,6,5097.34,Travel expense optimize sticky vortals
553,2025-12-27,13,5662.51,Training expense exploit bleeding-edge markets
554,2024-07-04,2,4364.45,Utilities expense innovate vertical niches
555,2025-03-14,14,38023.8,Events expense repurpose proactive partnerships
556,2026-01-25,1,241550.53,Rent expense redefine magnetic deliverables
557,2024-07-30,7,8901.77,Office Supplies expense orchestrate granular niches
558,2024-12-17,7,6444.18,Office Supplies expense engage leading-edge info-mediaries
559,2025-12-27,1,152311.18,Rent expense exploit viral deliverables
560,2025-09-10,4,59438.41,Marketing expense revolutionize best-of-breed infrastructures
561,2025-09-03,15,1266.87,Miscellaneous expense incubate visionary initiatives
562,2025-08-21,4,268935.94,Marketing expense redefine next-generation schemas
563,2025-12-15,6,33030.03,Travel expense reinvent mission-critical methodologies
564,2025-09-20,11,57290.18,Logistics expense seize interactive convergence
565,2024-05-28,8,1458877.61,Payroll expense transition cross-platform communities
566,2024-08-08,11,23992.05,Logistics expense innovate viral experiences
567,2025-03-07,11,47902.21,Logistics expense harness seamless supply-chains
568,2024-03-17,15,7506.59,Miscellaneous expense repurpose B2C markets
569,2024-04-20,8,1720988.49,Payroll expense exploit open-source action-items
570,2025-08-23,3,48864.8,Maintenance expense seize ubiquitous networks
571,2024-10-14,9,46694.19,Insurance expense target viral action-items
572,2024-05-28,2,18889.99,Utilities expense iterate virtual applications
573,2025-10-17,14,108741.38,Events expense enable scalable eyeballs
574,2025-07-07,2,18824.46,Utilities expense productize efficient partnerships
575,2025-03-18,2,10588.2,Utilities expense re-contextualize interactive convergence
576,2024-10-04,10,140369.37,Taxes expense repurpose out-of-the-box solutions
577,2025-01-09,7,5722.61,Office Supplies expense redefine global architectures
578,2024-10-26,15,5846.67,Miscellaneous expense evolve e-business users
579,2026-01-24,5,20803.27,Software expense scale back-end solutions
580,2024-12-03,11,78125.17,Logistics expense reinvent e-business e-services
581,2024-04-04,1,131570.01,Rent expense transform efficient applications
582,2024-10-11,5,15817.17,Software expense re-intermediate bricks-and-clicks applications
583,2024-02-16,14,154498.87,Events expense e-enable proactive experiences
584,2026-01-09,15,4788.49,Miscellaneous expense cultivate robust action-items
585,2026-01-27,12,179046.9,R&D expense embrace clicks-and-mortar info-mediaries
586,2025-09-28,9,68219.66,Insurance expense strategize killer communities
587,2024-02-05,8,1134288.23,Payroll expense incubate seamless mindshare
588,2026-01-03,11,31144.1,Logistics expense benchmark magnetic e-services
589,2024-01-03,5,59590.12,Software expense streamline 24/7 methodologies
590,2024-02-09,10,302023.79,Taxes expense integrate leading-edge models
591,2024-12-25,6,46552.9,Travel expense benchmark web-enabled initiatives
592,2024-07-06,3,14809.47,Maintenance expense unleash bleeding-edge platforms
593,2024-08-02,14,186070.71,Events expense disintermediate viral partnerships
594,2025-08-23,15,7433.02,Miscellaneous expense syndicate revolutionary experiences
595,2025-09-14,8,1807235.9,Payroll expense benchmark best-of-breed interfaces
596,2024-08-23,15,631.94,Miscellaneous expense harness sticky applications
597,2024-12-10,1,413343.85,Rent expense e-enable extensible portals
598,2025-06-02,11,55285.37,Logistics expense synthesize revolutionary web services
599,2025-10-29,11,23038.41,Logistics expense productize mission-critical niches
600,2024-04-17,15,4006.67,Miscellaneous expense maximize transparent info-mediaries
601,2025-08-25,5,54963.93,Software expense productize web-enabled applications
602,2025-12-14,14,73420.69,Events expense redefine e-business platforms
603,2025-01-28,10,407883.25,Taxes expense syndicate granular networks
