expense_id,expense_date,exp_cat_id,amount,description
21408,2025-01-15,7,9959.63,Office Supplies expense incentivize back-end networks
21955,2026-02-26,7,2653.85,Office Supplies expense evolve efficient bandwidth
38880,2026-01-25,2,10651.96,Utilities expense iterate e-business e-markets
34197,2024-03-08,14,51114.81,Events expense repurpose visionary bandwidth
20600,2024-12-11,3,,Maintenance expense reinvent turn-key interfaces
8012,2024-11-13,12,127516.92,R&D expense target cutting-edge synergies
27098,2025-08-07,12,49534.31,R&D expense empower B2C web services
4755,2025-04-04,10,747088.55,Taxes expense engineer innovative communities
15292,2025-06-01,1,197547.38,Rent expense seize global e-tailers
27640,2024-07-30,13,2574.51,training expense monetize end-to-end niches
15255,2025-11-21,14,60083.87,Events expense visualize turn-key platforms
22772,2024-02-28,8,1066647.76,Payroll expense exploit turn-key communities
16199,2026-01-22,8,1434852.49,Payroll expense benchmark robust web-readiness
26406,2025-03-09,8,547189.75,Payroll expense expedite seamless synergies
29837,2024-03-19,6,26580.98,Travel expense enhance frictionless channels
25425,2025-01-22,1,,Rent expense transform killer e-commerce
25826,2025-05-30,5,10841.22,Software expense iterate killer web services
1543,2024-09-04,6,30495.04,Travel expense enhance granular e-commerce
18060,,9,197044.7,Insurance expense re-intermediate compelling e-business
27634,2024-01-26,8,1740573.83,Payroll expense enable one-to-one partnerships
16344,2024-10-09,4,433348.76,Marketing expense synergize best-of-breed experiences
1084,2025-03-05,12,246214.63,R&D expense maximize customized schemas
6142,2025-04-27,10,168879.99,Taxes expense maximize holistic experiences
34824,2025-11-15,5,97910.59,Software expense aggregate enterprise deliverables
24318,2024-09-19,11,95793.66,Logistics expense deliver collaborative portals
33609,2025-04-07,4,237642.19,Marketing expense incubate 24/365 web services
15471,2025-05-11,14,64890.58,Events expense facilitate turn-key mindshare
21164,2025-12-11,13,8428.85,TRAINING EXPENSE MATRIX REAL-TIME MODELS
31093,2026-02-23,1,,Rent expense reinvent out-of-the-box schemas
3573,2024-11-30,1,379076.05,Rent expense implement open-source niches
18220,2024-03-24,10,809201.95,Taxes expense utilize e-business metrics
20429,2024-10-14,15,,Miscellaneous expense visualize distributed e-commerce
33616,2024-12-28,12,42523.29,R&D expense orchestrate user-centric content
9859,2024-04-28,10,451525.87,Taxes expense mesh 24/365 methodologies
24159,2024-07-16,10,630340.35,Taxes expense scale granular partnerships
25915,,13,6281.03,
2696,,7,2925.19,Office Supplies expense architect mission-critical e-commerce
9037,2025-11-27,12,362772.11,R&D expense embrace sticky e-tailers
865,2025-06-27,15,1301.91,Miscellaneous expense aggregate B2C solutions
39313,2025-12-10,3,9066.44,Maintenance expense aggregate vertical experiences
26167,2025-09-10,7,4747.09,Office Supplies expense synergize global experiences
27431,2024-05-28,9,171083.64,Insurance expense whiteboard granular models
9379,2024-09-20,6,42962.62,Travel expense leverage innovative initiatives
8667,2025-04-28,9,187519.67,Insurance expense re-contextualize B2B infrastructures
1337,2025-05-23,4,241298.03,MARKETING EXPENSE ENGAGE ONE-TO-ONE E-TAILERS
8112,2025-04-16,13,4066.51,Training expense grow 24/365 schemas
25893,2024-08-01,12,34042.79,R&D expense strategize value-added paradigms
30308,2025-06-11,6,34581.83,Travel expense revolutionize integrated e-markets
30931,2024-12-01,3,20488.16,Maintenance expense disintermediate cross-media portals
7094,2025-12-29,14,96668.29,Events expense facilitate B2B mindshare
14009,2024-07-09,15,9893.48,Miscellaneous expense facilitate viral architectures
18667,2024-10-31,5,39481.13,Software expense envisioneer cross-platform eyeballs
31288,2024-08-08,12,391550.3,R&D expense exploit bleeding-edge methodologies
21028,2025-11-08,2,10408.44,utilities expense enhance dot-com schemas
37917,2025-10-04,5,34108.89,Software expense incubate cutting-edge e-tailers
27894,2024-10-26,13,4687.38,Training expense engage rich e-business
6789,2024-07-21,2,,Utilities expense incentivize extensible supply-chains
26080,2024-01-08,7,5320.94,Office Supplies expense iterate collaborative methodologies
5265,2024-08-25,11,33679.43,Logistics expense harness B2C metrics
39158,2025-12-10,7,5449.43,Office Supplies expense leverage granular technologies
6640,2024-09-16,4,413109.18,Marketing expense synthesize enterprise web-readiness
31554,2024-11-09,13,124.71,Training expense mesh 24/365 e-tailers
9289,2025-03-03,13,6719.21,Training expense e-enable end-to-end vortals
31720,2024-07-04,15,9014.09,Miscellaneous expense redefine customized web services
16850,2025-04-07,3,3148.57,Maintenance expense unleash customized architectures
18347,2025-12-02,1,82870.87,Rent expense embrace rich functionalities
18661,2025-02-17,9,23493.85,Insurance expense mesh compelling solutions
16052,2025-07-03,8,515909.36,Payroll expense seize killer content
6243,2024-09-16,3,9328.18,Maintenance expense incubate bleeding-edge web-readiness
38565,2024-07-06,11,53487.03,Logistics expense iterate rich solutions
859,2024-04-27,5,93831.87,Software expense repurpose seamless architectures
17474,2025-04-08,1,368589.73,Rent expense utilize efficient vortals
34337,2025-05-31,2,24578.31,Utilities expense incentivize e-business models
4997,2025-07-11,14,88853.46,Events expense revolutionize back-end functionalities
3840,2025-12-28,4,360804.76,Marketing expense unleash ubiquitous experiences
4232,2025-02-11,15,4537.68,Miscellaneous expense deliver robust ROI
14922,2024-11-30,8,1149015.01,Payroll expense synergize intuitive e-tailers
15940,2024-03-28,4,,Marketing expense evolve e-business bandwidth
8778,2025-11-17,15,6160.52,Miscellaneous expense orchestrate value-added networks
17956,2024-05-29,6,2630.15,Travel expense embrace rich partnerships
23392,2026-01-04,6,24154.2,TRAVEL EXPENSE BRAND VIRTUAL PARTNERSHIPS
34689,2025-05-28,8,1820031.92,Payroll expense re-intermediate bricks-and-clicks models
3967,2025-07-24,1,309667.08,Rent expense leverage viral users
3212,2025-05-16,8,770250.5,Payroll expense visualize vertical ROI
27432,2025-02-01,1,213672.51,
20565,2025-12-16,8,1312079.98,PAYROLL EXPENSE TRANSITION ENTERPRISE WEB SERVICES
2087,2024-03-21,14,174798.9,Events expense extend value-added e-services
10462,,2,29915.62,
32665,2025-05-31,9,28189.21,Insurance expense enhance web-enabled web-readiness
16229,2025-08-27,10,263140.02,Taxes expense exploit sticky synergies
18530,2024-01-04,11,94302.32,Logistics expense re-contextualize distributed action-items
33868,2026-01-29,5,68265.51,Software expense engineer cutting-edge bandwidth
14335,2024-06-23,9,59112.49,Insurance expense redefine ubiquitous convergence
7405,2025-03-12,15,4296.52,Miscellaneous expense revolutionize world-class deliverables
19327,2024-11-22,5,38825.61,Software expense e-enable vertical markets
34072,2024-09-30,3,34125.29,
5825,2025-11-29,1,225990.71,Rent expense matrix real-time schemas
16862,2024-10-09,5,44655.52,Software expense productize strategic platforms
36696,2024-06-29,9,114831.7,Insurance expense disintermediate back-end synergies
11002,2026-01-29,4,411607.78,Marketing expense productize transparent methodologies
38342,2024-04-14,6,44858.14,Travel expense implement e-business web services
12056,,6,7613.33,Travel expense evolve back-end models
25662,2025-08-19,14,130415.29,Events Expense Generate Bricks-And-Clicks Synergies
37966,2024-02-21,7,712.72,Office Supplies expense leverage front-end portals
21743,2024-05-19,8,750747.06,Payroll expense seize sticky relationships
39247,2025-07-16,3,30063.08,Maintenance expense seize clicks-and-mortar portals
11868,2025-02-14,5,91053.12,Software expense deploy open-source web services
19115,2024-04-21,10,167421.31,TAXES EXPENSE EXTEND OPEN-SOURCE USERS
10415,2025-08-09,1,406912.85,Rent expense re-contextualize back-end networks
37986,2025-03-04,14,163993.75,Events expense incubate distributed eyeballs
16659,2024-07-19,3,17130.8,Maintenance expense reinvent interactive users
4514,2024-03-14,3,36533.2,Maintenance expense re-intermediate sticky action-items
34961,2024-07-30,15,4196.08,Miscellaneous expense strategize clicks-and-mortar networks
16929,2025-05-28,2,25276.21,Utilities expense morph dot-com eyeballs
11726,2024-05-30,2,40514.6,Utilities expense maximize bricks-and-clicks web services
18316,2025-05-03,9,107334.95,Insurance expense utilize intuitive e-business
31432,2025-09-21,7,1195.35,Office Supplies expense productize scalable vortals
9778,2024-10-26,13,8325.59,Training expense brand bleeding-edge experiences
8099,2024-06-06,1,,Rent expense unleash dynamic solutions
1918,2026-02-02,7,,Office Supplies expense syndicate open-source e-services
25808,2024-12-23,4,107814.03,Marketing expense transition killer users
6650,2024-04-12,1,494537.74,Rent expense enable proactive channels
10007,2026-01-30,5,93699.7,Software expense exploit plug-and-play web-readiness
10980,2025-06-19,5,67558.24,
1189,2025-02-10,5,9213.53,Software expense harness dot-com content
14980,,2,24709.09,Utilities expense synthesize user-centric users
9168,2024-07-22,15,820.52,Miscellaneous expense unleash mission-critical metrics
12185,2024-05-07,8,1782376.83,Payroll expense expedite efficient networks
30919,2025-07-03,12,357562.76,R&D expense integrate scalable vortals
25649,2025-04-23,11,50842.4,Logistics expense orchestrate magnetic technologies
27451,2026-02-22,10,588838.73,Taxes expense synthesize front-end networks
988,2025-09-19,11,62218.26,Logistics expense transition B2C infrastructures
13479,2025-04-21,15,3467.94,Miscellaneous expense matrix B2C mindshare
24077,2025-07-16,1,204063.2,Rent expense matrix real-time supply-chains
8331,2025-04-13,10,404110.82,Taxes expense enhance global eyeballs
4393,2025-01-17,6,9047.45,Travel expense evolve back-end e-business
36953,2024-02-17,4,76238.8,Marketing expense mesh scalable action-items
6193,2024-01-10,9,160230.44,Insurance expense incentivize frictionless partnerships
22793,2024-08-29,6,41520.08,Travel expense benchmark open-source portals
29828,2025-01-16,4,186919.9,
37717,2026-02-19,14,30751.97,Events expense visualize cross-media synergies
27606,2024-10-29,4,234058.57,Marketing expense aggregate scalable functionalities
25132,2024-10-10,13,7010.19,Training expense harness turn-key communities
19689,2025-11-12,3,44937.91,Maintenance expense target user-centric communities
38052,2025-06-28,8,985146.78,Payroll expense engineer magnetic technologies
36279,2026-01-24,1,297579.45,Rent expense grow strategic ROI
17142,2024-10-12,6,27138.16,Travel expense implement global users
20302,2025-08-15,8,504355.14,Payroll expense engage intuitive infrastructures
21969,2024-06-17,13,4992.94,
12865,2024-05-16,10,620464.47,Taxes expense incentivize integrated networks
11930,2024-03-14,14,168058.4,Events expense maximize impactful deliverables
10231,2025-10-15,10,204273.92,Taxes expense engage one-to-one experiences
9234,2025-06-19,10,982810.2,
11195,2024-06-21,8,873904.84,Payroll expense engineer customized interfaces
2599,2025-12-25,12,166951.98,R&D expense engage cross-platform e-tailers
28241,2025-04-17,7,,Office Supplies expense utilize mission-critical initiatives
32554,2025-09-22,3,1596.86,Maintenance expense disintermediate killer bandwidth
34338,2024-11-06,7,6381.85,
3503,2025-05-15,10,437030.96,Taxes expense synthesize magnetic initiatives
18332,2024-01-24,10,963305.58,Taxes expense orchestrate enterprise web-readiness
24714,2025-01-21,1,189812.5,Rent expense engage revolutionary markets
3328,2024-12-26,11,71230.01,
18598,2025-06-14,5,16059.48,Software expense transform seamless partnerships
15819,2025-02-28,8,905038.77,
9286,2026-02-03,3,23930.05,Maintenance expense innovate sticky applications
7420,2025-08-03,11,47474.22,Logistics expense expedite dot-com synergies
8449,2025-12-27,7,1792.2,Office Supplies expense morph world-class methodologies
11333,2025-02-27,12,157721.72,R&D expense cultivate distributed initiatives
18007,2024-09-25,12,298699.53,R&D expense generate enterprise systems
17072,2024-11-14,14,68985.0,Events expense reinvent rich solutions
2563,2026-02-10,6,38176.51,Travel expense syndicate robust communities
11282,2025-03-13,15,1919.77,Miscellaneous expense monetize next-generation solutions
22116,2024-04-09,7,9025.37,Office Supplies expense embrace visionary infrastructures
36343,2024-02-28,3,47026.83,Maintenance expense facilitate distributed communities
29825,2025-10-09,8,1331310.17,Payroll expense deliver global content
13132,2024-10-20,11,14507.79,Logistics expense incentivize innovative platforms
4619,2024-10-26,4,459540.5,Marketing expense re-contextualize magnetic partnerships
365,,15,4750.28,Miscellaneous expense enable user-centric vortals
29208,2024-04-18,15,8038.3,Miscellaneous expense e-enable end-to-end eyeballs
38587,2025-06-04,10,992689.45,Taxes expense facilitate cutting-edge models
14390,2024-05-24,3,,MAINTENANCE EXPENSE REPURPOSE WIRELESS NICHES
23692,2025-03-19,15,3175.0,Miscellaneous expense expedite world-class e-markets
5559,2025-03-07,12,387017.91,R&D expense harness holistic technologies
33197,2025-06-08,1,462560.43,Rent expense embrace cross-platform infrastructures
24610,2025-06-08,2,19470.33,Utilities expense envisioneer proactive action-items
31568,2024-03-16,8,1705790.52,Payroll Expense Reinvent Robust E-Commerce
13232,2025-03-16,9,,Insurance expense incubate collaborative mindshare
9901,2025-08-30,6,14084.16,Travel expense envisioneer magnetic portals
34741,2025-02-25,6,,Travel expense revolutionize seamless action-items
15791,2025-02-07,12,101249.47,R&D expense harness dot-com methodologies
24157,2025-11-01,11,46669.94,Logistics expense benchmark cutting-edge functionalities
27262,2024-07-12,7,300.41,Office Supplies expense generate scalable technologies
13886,,7,598.83,Office Supplies expense architect 24/7 users
36438,2024-09-16,8,773862.01,Payroll expense visualize leading-edge ROI
36949,2024-05-20,5,5850.89,
33765,2024-01-20,1,215476.94,Rent expense disintermediate impactful experiences
39540,2024-08-01,10,941265.21,Taxes expense synthesize ubiquitous info-mediaries
5356,,12,313911.22,R&D expense benchmark 24/7 web services
22854,2025-10-15,5,94318.35,software expense re-intermediate mission-critical platforms
21367,2025-06-01,13,103.39,Training expense maximize out-of-the-box action-items
12256,2025-06-14,9,77365.91,
21724,2025-08-29,7,8619.05,Office Supplies Expense Deliver Next-Generation Methodologies
29585,2024-07-18,11,47011.1,LOGISTICS EXPENSE ARCHITECT LEADING-EDGE CONVERGENCE
10475,2024-07-14,11,74982.45,Logistics expense deploy viral users
18611,2025-02-02,9,,Insurance expense reinvent B2C web-readiness
18646,2025-10-27,1,98444.68,Rent expense engage visionary users
22386,2025-11-06,6,49360.09,Travel Expense Redefine One-To-One Infrastructures
